path,group,kind,archetype,loc,classes,enums,role,widget_bases,imports_count,features,animation_controller,animated_container,animated_switcher,animated_opacity,animated_scale,animated_size,tween_animation_builder,hero,fade_transition,slide_transition,scale_transition,rotation_transition,show_dialog,bottom_sheet,haptic,system_sound,audio_package,raw_duration,raw_color,colors_direct,app_motion,ticker,semantics,media_query,text_scale,repaint_boundary,image_asset,nabi,refresh_indicator,dismissible,implicit_animation
lib/app_versions/v1/features/meal_plan/presentation/controllers/meal_plan_controller.dart,05_meal_nutrition,controller,UI state/support contract,34,MealPlanController,,MealPlanController,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/meal_plan/presentation/pages/meal_plan_page.dart,05_meal_nutrition,page,Nutrition planning surface,1900,MealPlanPage|_MealPlanPageState|_MealPlanHeader|_DecorativeCircle|_DateChipSelector|_DateChip|_DaySummaryBanner|_AnimatedMealCard|_MealPlanCard|_MealPlanCardState|_MealDetailSheet|_MealDetailSheetState|_DetailPill|_DetailHeading|_BulletLine|_RecipeStep|_RecipeInstructionParser|_InlineTag|_MealStatusBadge|_MealEmptyView|_MealLoadingView|_MealLoadingViewState|_SkeletonCard|_ShimmerBar|_MealErrorView|_MealPlanResponsiveUi,,MealPlanPage / _MealPlanPageState / _MealPlanHeader / _DecorativeCircle,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,5,animation_controller|animated_container|animated_scale|tween_animation_builder|raw_duration|colors_direct|app_motion|ticker|semantics|media_query|nabi|refresh_indicator,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,0,0,0,5,1,0,0
lib/app_versions/v1/features/nabi/presentation/nabi_page_mixin.dart,12_nabi_global,presentation_support,UI state/support contract,76,_DashboardPageState,,_DashboardPageState,ConsumerStatefulWidget|StatefulWidget,5,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
lib/app_versions/v1/features/nabi/presentation/nabi_route_observer.dart,12_nabi_global,presentation_support,UI state/support contract,57,NabiRouteObserver,,NabiRouteObserver,,3,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
lib/app_versions/v1/features/nabi/presentation/widgets/nabi_character_widget.dart,12_nabi_global,widget,Living companion layer,1022,NabiCharacterWidget|_NabiCharacterWidgetState|_NabiAura|_NabiImage|_NabiFallbackIcon|_NabiParticles|_ParticlesPainter|_NabiShine|_ShinePainter|_NabiLoadingRing|_LoadingRingPainter|_NabiThinkingDots|_NabiThinkingDotsState|_NabiChatWave|_NabiChatWaveState,_NabiAnimProfile,NabiCharacterWidget / _NabiCharacterWidgetState / _NabiAura / _NabiImage,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,8,animation_controller|raw_duration|app_motion|ticker|semantics|image_asset|nabi,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,3,1,0,0,0,1,72,0,0,0
lib/app_versions/v1/features/nabi/presentation/widgets/nabi_floating_overlay.dart,12_nabi_global,widget,Living companion layer,307,NabiFloatingOverlay|_NabiFloatingOverlayState|_NabiLabel,,NabiFloatingOverlay / _NabiFloatingOverlayState / _NabiLabel,ConsumerStatefulWidget|ConsumerWidget|StatefulWidget,11,animation_controller|animated_switcher|animated_opacity|animated_scale|haptic|app_motion|ticker|media_query|nabi,2,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,1,0,0,0,27,0,0,0
lib/app_versions/v1/features/nutrition/presentation/controllers/nutrition_profile_controller.dart,05_meal_nutrition,controller,UI state/support contract,42,NutritionProfileController,,NutritionProfileController,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/nutrition/presentation/pages/nutrition_page.dart,05_meal_nutrition,page,Nutrition planning surface,911,NutritionPage|_NutritionLoadingState|_Header|_NamiNoteCard|_NutritionProfileEntryCard|_SummaryGrid|_Metric|_MetricCard|_MealPlanSection|_NutritionLogSection|_Section|_SoftIcon|_TinyPill|_SurfaceCard|_StateCard,,NutritionPage / _NutritionLoadingState / _Header / _NamiNoteCard,ConsumerWidget|StatelessWidget,8,nabi|refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0
lib/app_versions/v1/features/nutrition/presentation/pages/nutrition_profile_editor_page.dart,05_meal_nutrition,page,Nutrition planning surface,860,NutritionProfileEditorPage|_NutritionProfileForm|_NutritionProfileFormState|_StepHeader|_StepCard|_TextField|_ChoiceField|_ReviewCard|_SafetyNote|_NavigationBar|_ProfileLoadError,,NutritionProfileEditorPage / _NutritionProfileForm / _NutritionProfileFormState / _StepHeader,ConsumerStatefulWidget|ConsumerWidget|StatefulWidget|StatelessWidget,5,animated_switcher|app_motion|nabi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
lib/app_versions/v1/features/onboarding/presentation/constants/onboarding_options.dart,02_splash_onboarding,presentation_support,UI state/support contract,487,OnboardingOptions,,OnboardingOptions,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/onboarding/presentation/controllers/onboarding_controller.dart,02_splash_onboarding,controller,UI state/support contract,702,OnboardingState|OnboardingController,,OnboardingState / OnboardingController,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/onboarding/presentation/pages/onboarding_entry_page.dart,02_splash_onboarding,page,Immersive guided flow,370,OnboardingEntryPage|_BrandBar|_GreenHero|_HeroOrb|_HeroTag|_EntryActionCard|_PrivacyLine,,OnboardingEntryPage / _BrandBar / _GreenHero / _HeroOrb,StatelessWidget,6,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
lib/app_versions/v1/features/onboarding/presentation/pages/onboarding_page.dart,02_splash_onboarding,page,Immersive guided flow,114,OnboardingPage|_OnboardingPageState,,OnboardingPage / _OnboardingPageState,ConsumerStatefulWidget|StatefulWidget,18,animated_switcher|fade_transition|slide_transition|raw_duration|colors_direct|nabi,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
lib/app_versions/v1/features/onboarding/presentation/pages/onboarding_text_scale_page.dart,02_splash_onboarding,page,Immersive guided flow,121,OnboardingTextScaleGate|OnboardingTextScalePage,,OnboardingTextScaleGate / OnboardingTextScalePage,ConsumerWidget,6,text_scale|nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/basic_info_step.dart,02_splash_onboarding,widget,Immersive guided flow,318,BasicInfoStep|_ResponsivePair|_BirthYearField|_BmiInsight,,BasicInfoStep / _ResponsivePair / _BirthYearField / _BmiInsight,ConsumerWidget|StatelessWidget,10,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/conditions_step.dart,02_splash_onboarding,widget,Immersive guided flow,139,ConditionsStep|_ConditionsStepState,,ConditionsStep / _ConditionsStepState,ConsumerStatefulWidget|StatefulWidget,10,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/consent_step.dart,02_splash_onboarding,widget,Immersive guided flow,204,ConsentStep|_ConsentCard,,ConsentStep / _ConsentCard,ConsumerWidget|StatelessWidget,7,animated_container|animated_switcher|scale_transition|haptic|raw_duration|colors_direct|app_motion|semantics|nabi,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,17,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/daily_routine_step.dart,02_splash_onboarding,widget,Immersive guided flow,113,DailyRoutineStep|_RoutineTimelinePreview,,DailyRoutineStep / _RoutineTimelinePreview,ConsumerWidget|StatelessWidget,9,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/extras_step.dart,02_splash_onboarding,widget,Immersive guided flow,137,ExtrasStep,,ExtrasStep,ConsumerWidget,9,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/goals_step.dart,02_splash_onboarding,widget,Immersive guided flow,83,GoalsStep,,GoalsStep,ConsumerWidget,9,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/health_chip.dart,02_splash_onboarding,widget,Immersive guided flow,121,HealthChip,,HealthChip,StatelessWidget,3,animated_container|colors_direct|app_motion|semantics|nabi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/lifestyle_step.dart,02_splash_onboarding,widget,Immersive guided flow,153,LifestyleStep|_LifestylePicker,,LifestyleStep / _LifestylePicker,ConsumerWidget|StatelessWidget,10,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/nabi_onboarding_experience.dart,02_splash_onboarding,widget,Immersive guided flow,925,NabiPalette|NabiAmbientBackground|_NabiAmbientBackgroundState|_WellnessAtmospherePainter|NabiGlassPanel|NabiMoodPill|NabiCompanionAvatar|_NabiCompanionAvatarState|NabiAssistantMessage|NabiPrimaryButton|NabiSecondaryButton|NabiStepHero|NabiCelebrationBurst|_NabiCelebrationBurstState|_CelebrationPainter|_NabiPressScale|_NabiPressScaleState,NabiOnboardingMood,NabiPalette / NabiAmbientBackground / _NabiAmbientBackgroundState / _WellnessAtmospherePainter,StatefulWidget|StatelessWidget,4,animation_controller|animated_container|animated_switcher|animated_scale|haptic|raw_duration|colors_direct|app_motion|ticker|semantics|media_query|image_asset|nabi,6,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,3,2,1,0,0,1,92,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/onboarding_chip.dart,02_splash_onboarding,widget,Immersive guided flow,123,OnboardingChip,,OnboardingChip,StatelessWidget,3,animated_container|colors_direct|app_motion|semantics|nabi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/onboarding_compact_ui.dart,02_splash_onboarding,widget,Immersive guided flow,1082,OnboardingSectionCard|OnboardingChoiceGrid|OnboardingChoiceTile|_OnboardingChoiceTileState|OnboardingChoicePickerField|OnboardingMultiChoicePickerField|OnboardingSelectedChips|_PickerSurface|_ChoiceSheet|_ChoiceSheetState|_MultiChoiceSheet|_MultiChoiceSheetState|_SheetFrame|_SearchField|_EmptySearch|OnboardingInlineInfo|OnboardingLabelValue|_CountBadge,,OnboardingSectionCard / OnboardingChoiceGrid / OnboardingChoiceTile / _OnboardingChoiceTileState,StatefulWidget|StatelessWidget,5,animated_container|animated_switcher|animated_scale|scale_transition|haptic|colors_direct|app_motion|semantics|media_query|nabi,0,3,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,5,0,2,1,0,0,0,59,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/onboarding_step_shell.dart,02_splash_onboarding,widget,Immersive guided flow,385,OnboardingStepShell|_WellnessTopBar|_LeafProgress|_StepBody|_BottomAction,,OnboardingStepShell / _WellnessTopBar / _LeafProgress / _StepBody,StatelessWidget,4,animated_container|tween_animation_builder|raw_duration|app_motion|media_query|nabi|implicit_animation,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,31,0,0,1
lib/app_versions/v1/features/onboarding/presentation/widgets/onboarding_text_field.dart,02_splash_onboarding,widget,Immersive guided flow,264,OnboardingTextField|_OnboardingTextFieldState,,OnboardingTextField / _OnboardingTextFieldState,StatefulWidget,4,animated_container|app_motion|nabi|implicit_animation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,1
lib/app_versions/v1/features/onboarding/presentation/widgets/result_step.dart,02_splash_onboarding,widget,Immersive guided flow,184,ResultStep|_ScoreRing,,ResultStep / _ScoreRing,StatelessWidget,3,tween_animation_builder|raw_duration|colors_direct|nabi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/review_step.dart,02_splash_onboarding,widget,Immersive guided flow,569,ReviewStep|_ReadinessHero|_SummarySection|_StatusCard|_KeyValue|_LabeledChips|_SummaryChips,,ReviewStep / _ReadinessHero / _SummarySection / _StatusCard,ConsumerWidget|StatelessWidget,12,colors_direct|nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0
lib/app_versions/v1/features/onboarding/presentation/widgets/welcome_step.dart,02_splash_onboarding,widget,Immersive guided flow,154,WelcomeStep|_WelcomeBenefit,,WelcomeStep / _WelcomeBenefit,ConsumerWidget|StatelessWidget,6,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
lib/app_versions/v1/features/other/presentation/pages/other_page.dart,08_features_care,page,Feature discovery and care surface,110,HealthInsightsView,,HealthInsightsView,ConsumerWidget,7,media_query|refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
lib/app_versions/v1/features/other/presentation/widgets/health_insights_widgets.dart,08_features_care,widget,Feature discovery and care surface,1211,_HealthInsightsHeader|_HealthSnapshotCard|_ScoreBadge|_SnapshotMetric|_TodayMetricStrip|_HealthMetricItem|_HealthMetricTile|_PrimaryInsightSection|_ExpandableInsightList|_InsightDetailRow|_PrimaryRecommendationSection|_ExpandableRecommendationList|_RecommendationDetailRow|_AdditionalHealthDetails|_DetailRowData|_DetailRow|_CompactExpansionPanel|_CompactSurface|_TintedIcon|_RiskLabel|_SectionTitle|_CompactEmptyState|_HealthInsightsStatusStrip|_HealthInsightsLoadingState|_SkeletonBlock|_HealthInsightsErrorState,,_HealthInsightsHeader / _HealthSnapshotCard / _ScoreBadge / _SnapshotMetric,StatelessWidget,0,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
lib/app_versions/v1/features/personal_goals/presentation/pages/personal_goals_page.dart,07_health_tracking,page,Metric capture and trend surface,113,PersonalGoalsPage|_PersonalGoalsPageState|_GoalOption,,PersonalGoalsPage / _PersonalGoalsPageState / _GoalOption,StatefulWidget,3,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
lib/app_versions/v1/features/profile/presentation/pages/profile_page.dart,09_auth_profile_settings,page,Identity and preference surface,737,ProfilePage|_EditProfileSheet|_EditProfileSheetState|_ProfileField|_ProfileHeader|_NutritionProfileLinkCard|_MetricGrid|_Metric|_MetricCard|_InfoSection|_InfoRow|_InfoLine|_ChipSection|_SurfaceCard|_EmptyProfile,,ProfilePage / _EditProfileSheet / _EditProfileSheetState / _ProfileField,ConsumerStatefulWidget|ConsumerWidget|StatefulWidget|StatelessWidget,11,media_query|nabi|refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0
lib/app_versions/v1/features/profile/presentation/profile_screen.dart,09_auth_profile_settings,page,Identity and preference surface,12,ProfileScreen,,ProfileScreen,StatelessWidget,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/quick_care/presentation/pages/quick_care_page.dart,08_features_care,page,Feature discovery and care surface,99,QuickCarePage|_QuickCareAction,,QuickCarePage / _QuickCareAction,StatelessWidget,3,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lib/app_versions/v1/features/settings/presentation/pages/dev_database_viewer_page.dart,09_auth_profile_settings,page,Identity and preference surface,904,DevDatabaseViewerPage|_DevDatabaseViewerPageState|_DatabaseSnapshot|_DatabaseTableSnapshot|_DatabaseColumnSnapshot|_DatabaseSummaryCard|_SummaryPill|_SearchField|_TableSelector|_TableDetailSection|_TableHeaderCard|_ColumnsCard|_RowsCard|_RowsDataTable|_NoTableSelectedCard|_MutedInfoBox|_DatabaseLoadingState|_DatabaseErrorState|_DatabaseEmptyState,,DevDatabaseViewerPage / _DevDatabaseViewerPageState / _DatabaseSnapshot / _DatabaseTableSnapshot,StatefulWidget|StatelessWidget,3,refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lib/app_versions/v1/features/settings/presentation/pages/settings_page.dart,09_auth_profile_settings,page,Identity and preference surface,1243,SettingsView|_ChangePasswordSheet|_ChangePasswordSheetState|_SaleSettingsEntry|_UserDataSyncSheet|_ReferralCodeSettingsEntry|_ReferralCodeSheet|_ReferralCodeSheetState|_Header|_ProfileCard|_SectionTitle|_MenuCard|_MenuItem|_DangerCard|_DividerLine,,SettingsView / _ChangePasswordSheet / _ChangePasswordSheetState / _SaleSettingsEntry,ConsumerStatefulWidget|ConsumerWidget|StatefulWidget|StatelessWidget,24,colors_direct|media_query|text_scale|nabi|refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,25,1,0,0
lib/app_versions/v1/features/settings/presentation/widgets/font_scale_selector.dart,09_auth_profile_settings,widget,Identity and preference surface,99,FontScaleSelector,,FontScaleSelector,StatelessWidget,3,semantics|text_scale|nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0
lib/app_versions/v1/features/settings/presentation/widgets/guest_account_access_card.dart,09_auth_profile_settings,widget,Identity and preference surface,81,GuestAccountAccessCard,,GuestAccountAccessCard,StatelessWidget,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/sleep_tracking/presentation/pages/sleep_tracking_page.dart,07_health_tracking,page,Metric capture and trend surface,24,SleepTrackingPage,,SleepTrackingPage,StatelessWidget,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/splash/presentation/pages/splash_page.dart,02_splash_onboarding,page,Immersive guided flow,1380,SplashPage|_SplashPageState|_SplashLayout|_SplashAtmosphere|_SplashAtmospherePainter|_SplashTopBar|_LaunchStatusPill|_SplashExperience|_BrandMark|_BrandOrbitPainter|_EyebrowLabel|_WellnessTags|_WellnessTag|_ReadinessPanel|_BootTimeline|_TimelineItem|_TimelineStep|_TimelineConnector|_PrivacyCaption|_LoadingFooter|_ShimmerLoadingTrack|_BreathingDots,_BootStage,SplashPage / _SplashPageState / _SplashLayout / _SplashAtmosphere,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,10,animation_controller|animated_container|fade_transition|slide_transition|raw_duration|colors_direct|app_motion|ticker|semantics|media_query|repaint_boundary|nabi,17,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,5,1,3,1,0,1,0,46,0,0,0
lib/app_versions/v1/features/stress_tracking/presentation/pages/stress_tracking_page.dart,07_health_tracking,page,Metric capture and trend surface,24,StressTrackingPage,,StressTrackingPage,StatelessWidget,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/features/water_tracking/presentation/pages/water_tracking_page.dart,07_health_tracking,page,Metric capture and trend surface,117,WaterTrackingPage|_WaterTrackingPageState,,WaterTrackingPage / _WaterTrackingPageState,StatefulWidget,3,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
lib/app_versions/v1/features/weekly_summary/presentation/pages/weekly_summary_page.dart,07_health_tracking,page,Metric capture and trend surface,92,WeeklySummaryPage|_SummaryItem,,WeeklySummaryPage / _SummaryItem,StatelessWidget,3,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
lib/app_versions/v1/router/router.dart,01_foundation_shell,router,Spatial navigation orchestration,3,,,router,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/router/transitions.dart,01_foundation_shell,router,Spatial navigation orchestration,17,AppTransitions,,AppTransitions,,2,fade_transition,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/router/v1_navigation_service.dart,01_foundation_shell,router,Spatial navigation orchestration,47,V1AppNavigator,,V1AppNavigator,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/router/v1_route_guards.dart,01_foundation_shell,router,Spatial navigation orchestration,65,V1RouteGuards,,V1RouteGuards,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/router/v1_route_paths.dart,01_foundation_shell,router,Spatial navigation orchestration,37,V1RoutePaths,,V1RoutePaths,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/router/v1_router.dart,01_foundation_shell,router,Spatial navigation orchestration,182,,,v1_router,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v1/shared/widgets/ai_chat_fab.dart,04_ai_chat_voice,widget,Conversational AI surface,493,AIChatFAB|_AIChatFABState|DraggableAIChatButton|_DraggableAIChatButtonState|_NamiChatBubble|_NamiStatusDot|_NamiOrbitPainter,,AIChatFAB / _AIChatFABState / DraggableAIChatButton / _DraggableAIChatButtonState,StatefulWidget|StatelessWidget,7,animation_controller|animated_container|animated_opacity|animated_scale|haptic|raw_duration|colors_direct|app_motion|ticker|semantics|media_query|repaint_boundary|nabi,6,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,5,1,1,1,0,1,0,4,0,0,0
lib/app_versions/v2/app/bio_ai_v2_app.dart,01_foundation_shell,app_shell,Adaptive application shell,98,BioAIV2App|_BioAIV2AppState,,BioAIV2App / _BioAIV2AppState,ConsumerStatefulWidget|StatefulWidget,14,text_scale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
lib/app_versions/v2/features/auth/presentation/controllers/auth_controller.dart,09_auth_profile_settings,controller,UI state/support contract,246,AuthController,,AuthController,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v2/features/auth/presentation/pages/auth_gate_page.dart,09_auth_profile_settings,page,Identity and preference surface,339,AuthGatePage|_AuthGatePageState|_GuestConsentState|_AuthLoading|_AuthSupportState,,AuthGatePage / _AuthGatePageState / _GuestConsentState / _AuthLoading,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,9,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
lib/app_versions/v2/features/auth/presentation/pages/auth_pages.dart,09_auth_profile_settings,page,Identity and preference surface,1745,V2LoginPage|_V2LoginPageState|V2RegisterPage|_V2RegisterPageState|V2VerifyEmailPage|_V2VerifyEmailPageState|V2ForgotPasswordPage|_V2ForgotPasswordPageState|V2ResetPasswordPage|_V2ResetPasswordPageState|V2AuthCallbackPage|_V2AuthCallbackPageState|_AuthScaffold|_AuthFormContent|_AuthBrandPanel|_AuthPanelPattern|_AuthHero|_AuthSectionLabel|_AuthTextField|_PasswordVisibilityButton|_AuthLegalConsent|_PrimaryAuthButton|_SecondaryAuthButton|_AuthTextButton|_RoutePrompt|_AuthDivider|_InfoBox|_AuthTrustNote|_AuthCallbackLoading,,V2LoginPage / _V2LoginPageState / V2RegisterPage / _V2RegisterPageState,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,12,animated_switcher|colors_direct|app_motion|semantics|media_query|nabi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,10,0,0,0
lib/app_versions/v2/features/cloud_sync/presentation/controllers/user_data_sync_controller.dart,10_v2_v3_membership,controller,UI state/support contract,82,UserDataSyncController,,UserDataSyncController,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v2/features/health_modules/presentation/pages/health_module_access_page.dart,10_v2_v3_membership,page,"Access, premium and family surface",170,HealthModuleAccessPage|_HealthModuleRouteForwarder|_HealthModuleRouteForwarderState|_HealthModuleSupportPage,,HealthModuleAccessPage / _HealthModuleRouteForwarder / _HealthModuleRouteForwarderState / _HealthModuleSupportPage,ConsumerWidget|StatefulWidget|StatelessWidget,8,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
lib/app_versions/v2/features/health_scoring/presentation/pages/health_score_habits_page.dart,07_health_tracking,page,Metric capture and trend surface,364,HealthScoreHabitsPage|_HealthScoreLoading|_HealthScoreReady|_ScoreHeader|_SectionCard|_BreakdownRow|_HabitProgressRow|_ProgressRow|_EmptyInline|_HealthScoreSupportState,,HealthScoreHabitsPage / _HealthScoreLoading / _HealthScoreReady / _ScoreHeader,ConsumerWidget|StatelessWidget,8,nabi|refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
lib/app_versions/v2/features/home/presentation/pages/v2_home_page.dart,10_v2_v3_membership,page,"Access, premium and family surface",113,V2HomePage,,V2HomePage,StatelessWidget,4,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
